TWEET_ID,EVENT_TYPE,EVENT,TWEET,EVENT_INI,EVENT_END,QUESTION,bld,bgd,d,ald,agd,count,split
t3760_14_15,VBG,['talking'],"""RT @Seryiouz : I Think your Sexy as shit ... you gotta know I'm talking about YOU ! � I know lls thanks""",14,15,is the author of this tweet involved in the event talking  ?,certYES,probYES,certNO,certNO,certNO,1,train
t3760_4_5,VBP,['Think'],"""RT @Seryiouz : I Think your Sexy as shit ... you gotta know I'm talking about YOU ! � I know lls thanks""",4,5,is the author of this tweet involved in the event Think  ?,certNO,certNO,certYES,certNO,certNO,1,train
t3769_15_16,VBP,['ask'],"""RT @shan7792 : its annoying tht ppl ask me what race i am before they ask me my name -_-""",15,16,is the author of this tweet involved in the event ask  ?,certNO,certNO,certNO,certNO,certNO,0,train
t3769_7_8,VBP,['ask'],"""RT @shan7792 : its annoying tht ppl ask me what race i am before they ask me my name -_-""",7,8,is the author of this tweet involved in the event ask  ?,certNO,certNO,certNO,certNO,certNO,0,train
t3774_7_8,VBG,['reading'],"""RT @sierramjones : @tmace24 I really enjoy reading or watching him , but I can't just listen lol""",7,8,is the author of this tweet involved in the event reading  ?,probYES,certYES,certNO,probYES,probYES,1,train
t3774_9_10,VBG,['watching'],"""RT @sierramjones : @tmace24 I really enjoy reading or watching him , but I can't just listen lol""",9,10,is the author of this tweet involved in the event watching  ?,probYES,certYES,certNO,probYES,probYES,1,train
t3779_7_8,VBP,['love'],"""RT @Sn00ki : Haha yes !!! I love that you knew that :) RT @trishamelissa @Sn00ki Is phenomenal the word of the day ?""",7,8,is the author of this tweet involved in the event love  ?,certYES,certYES,certYES,certYES,certYES,1,train
t3793_26_27,VBG,['finding'],"""RT @steven_moffat : "" Daddy , what are THESE ? Can I have one ? These . Are . AWESOME !! "" Louis , 9 , finding a VHS .""",26,27,is the author of this tweet involved in the event finding  ?,certNO,certNO,certNO,certNO,certNO,0,train
t3798_3_4,VBG,['Overhearing'],"""RT @sultrysole : Overhearing the way some guys talk about girls makes me cringe""",3,4,is the author of this tweet involved in the event Overhearing  ?,probYES,probYES,certNO,certNO,certNO,1,train
t3798_8_9,VBP,['talk'],"""RT @sultrysole : Overhearing the way some guys talk about girls makes me cringe""",8,9,is the author of this tweet involved in the event talk  ?,certNO,certNO,certNO,certNO,certNO,0,train
t3799_19_20,VBP,['sell'],"""RT @SuperMediaStore : we don't believe in paying an arm & leg for printer ink . that's why we sell inks for 60-80% Off retail price !""",19,20,is the author of this tweet involved in the event sell  ?,certYES,certYES,certYES,certYES,certYES,1,train
t3821_24_25,VBG,['cheering'],"""RT @thejoemoses : Also : buy tix for my good buddy @DarrenCriss in @H2SBway ! He will be amazing and I will be there cheering along w you ! ...""",24,25,is the author of this tweet involved in the event cheering  ?,certNO,certNO,certNO,probYES,probYES,1,train
t3835_3_4,VBP,['hate'],"""RT @thickinmyhips i hate being employed sometimes !""",3,4,is the author of this tweet involved in the event hate  ?,probYES,probYES,certYES,probYES,probYES,1,train
t3835_5_6,VBN,['employed'],"""RT @thickinmyhips i hate being employed sometimes !""",5,6,is the author of this tweet involved in the event employed  ?,certYES,certYES,certYES,probYES,probYES,1,train
t3843_10_11,VBN,['FEATURED'],"""RT @TomsTop5 : Check us out - we ' re FEATURED on iTunes this week ! Make sure to subscribe so Jobs knows you love us http://twitpic.com/2pdr8h""",10,11,is the author of this tweet involved in the event FEATURED  ?,certYES,certYES,certYES,certYES,probYES,1,train
t3843_24_25,VBP,['love'],"""RT @TomsTop5 : Check us out - we ' re FEATURED on iTunes this week ! Make sure to subscribe so Jobs knows you love us http://twitpic.com/2pdr8h""",24,25,is the author of this tweet involved in the event love  ?,certNO,certNO,certNO,certNO,certNO,0,train
t3850_15_16,VBP,['see'],"""RT @trini87 : I don't see any Rockets fans on my timeline ... all I see is #teamlakers ... question is ... do rocket fans exist ?""",15,16,is the author of this tweet involved in the event see  ?,certYES,probYES,certYES,probYES,probYES,1,train
t3855_11_12,VBG,['cracking'],"""RT @_twinklyToes What was that dance Nicki just did I was cracking up""",11,12,is the author of this tweet involved in the event cracking  ?,certYES,certNO,certNO,certNO,certNO,1,train
t3859_4_5,VBP,['spend'],"""RT @unjazmynlike : i spend more time at this table than in my own apartment .""",4,5,is the author of this tweet involved in the event spend  ?,probYES,certYES,certYES,certYES,probYES,1,train
t3871_19_20,VBP,['call'],"""RT @WALuvsKatStacks : Ah , i asked for a follow back - when i already hadd one so they call me thirsty lmao ? Fck you #teamkatstacksbitch ...""",19,20,is the author of this tweet involved in the event call  ?,certNO,certNO,certNO,certNO,certNO,0,train
t3876_11_12,VBN,['poured'],"""RT @winoschool : 4 incredible wines from Kermit Lynch will be poured tomorrow from 6-8 . Oh , and did we say FREE ? yes , you read right-FREE !""",11,12,is the author of this tweet involved in the event poured  ?,certNO,certNO,certNO,certNO,certNO,0,train
t3876_27_28,VBP,['read'],"""RT @winoschool : 4 incredible wines from Kermit Lynch will be poured tomorrow from 6-8 . Oh , and did we say FREE ? yes , you read right-FREE !""",27,28,is the author of this tweet involved in the event read  ?,certNO,certNO,certNO,certNO,certNO,0,train
t3882_4_5,VBP,['feel'],"""RT @xochinadoll : I feel so blah today .""",4,5,is the author of this tweet involved in the event feel  ?,certYES,certNO,certYES,probYES,probNO,1,train
t3886_16_17,VBP,['need'],"""RT @yikes77 : @DonnieWahlberg I have a feeling that when it comes to you , you need more than just ONE date . - YUP !!!!""",16,17,is the author of this tweet involved in the event need  ?,INV,INV,INV,INV,INV,0,train
t3887_4_5,VBP,['blow'],"""RT @Yo_Gurl_On_Fire : I blow supplies up in the air sometimes saying ayoo take that Cato""",4,5,is the author of this tweet involved in the event blow  ?,probYES,certYES,certNO,probYES,probYES,1,train
t389_6_7,VBG,['having'],"""@BexsterBexster @shinobi32768 I ' ve been having soup all week , do n't really have a favourite . It ' s starting to taste pretty much the same .""",6,7,is the author of this tweet involved in the event having  ?,certYES,certYES,certNO,probNO,probNO,1,train
t3894_16_17,VBP,['love'],"""RT @ZhihuiLee : Don't nonsense ley ! We brother sister ! :D @JasonTan1511 I thought you love @XuepingAdole ma !""",16,17,is the author of this tweet involved in the event love  ?,certNO,certNO,certNO,certNO,certNO,0,train
t3907_16_17,VBN,['darren'],"""@SabrinagLeek haha u wish ! Just wait for me to fins a cool name tht has darren + loewe in it lol ( everything sounds bad :( )""",16,17,is the author of this tweet involved in the event darren  ?,INV,INV,INV,INV,INV,0,train
t3912_18_19,VBP,['BELIEVE'],"""Said it once and I will say it again , when someone shows you who they are , BELIEVE THEM !!""",18,19,is the author of this tweet involved in the event BELIEVE  ?,certNO,certNO,certNO,certNO,certNO,0,train
t3917_3_4,VBP,['am'],"""@sambolicious69 yess i am""",3,4,is the author of this tweet involved in the event am  ?,INV,INV,INV,INV,INV,0,train
t3921_13_14,VBG,['killing'],"""@SammyAmsterdam I can't join the lobby lol it's full .. me and Domo killing room 1""",13,14,is the author of this tweet involved in the event killing  ?,certYES,certNO,certYES,certYES,certNO,1,train
t3925_3_4,VBP,['hav'],"""@sarahXtinchyBBK looool u hav made me want mcdz again an im tryin 2 stay off that had it all week an sounds nice :D x""",3,4,is the author of this tweet involved in the event hav  ?,INV,INV,INV,INV,INV,0,train
t3925_6_7,VBP,['want'],"""@sarahXtinchyBBK looool u hav made me want mcdz again an im tryin 2 stay off that had it all week an sounds nice :D x""",6,7,is the author of this tweet involved in the event want  ?,INV,INV,INV,INV,INV,0,train
t3928_2_3,VBP,['am'],"""@SashaGrey i am your big fan but i live too far , when do you come in orlando one day let me know ok""",2,3,is the author of this tweet involved in the event am  ?,INV,INV,INV,INV,INV,0,train
t3936_11_12,VBP,['dont'],"""@SaviiISJAPAN nooo - i have when people ask me so i dont ask people lool .""",11,12,is the author of this tweet involved in the event dont  ?,INV,INV,INV,INV,INV,0,train
t3937_19_20,VBG,['goin'],"""Saw Ip-Man 2 at the Cinemark in Long Beach last night . That movie was dope !! I love goin to the movies .""",19,20,is the author of this tweet involved in the event goin  ?,certYES,certYES,certYES,certYES,certYES,1,train
t3938_14_15,VBN,['remembered'],"""Saw some people from my past over at the school today . They all remembered me . :)""",14,15,is the author of this tweet involved in the event remembered  ?,certYES,certNO,certNO,certNO,certNO,1,train
t394_20_21,VBP,['send'],"""@bieberarmy_asia hey i gotta ask you something if i can :) please tweet me when you be online and i'll send you DM . okkk ? thank you""",20,21,is the author of this tweet involved in the event send  ?,certNO,certNO,certNO,probYES,probYES,1,train
t394_4_5,VBP,['ask'],"""@bieberarmy_asia hey i gotta ask you something if i can :) please tweet me when you be online and i'll send you DM . okkk ? thank you""",4,5,is the author of this tweet involved in the event ask  ?,certNO,certNO,certNO,probYES,probYES,1,train
t3940_26_27,VBN,['looked'],"""Saying "" I ' m having a bad hair day "" is a huge understatement today ... I do n't know if my hair has EVER looked this disheveled !""",26,27,is the author of this tweet involved in the event looked  ?,certYES,certYES,certYES,probYES,probYES,1,train
t3942_4_5,VBP,['miss'],"""@Say_WatsReal ; awe you miss me ??""",4,5,is the author of this tweet involved in the event miss  ?,certNO,certNO,certNO,certNO,certNO,0,train
t3948_5_6,VBP,['swear'],"""@ScottBourne Oh hi , I swear I can scroll down past actual text on a page . I'll definitely pick that up this next week . Thanks . :)""",5,6,is the author of this tweet involved in the event swear  ?,certNO,certNO,certYES,certNO,certNO,1,train
t3954_10_11,VBG,['going'],"""second day of orientation at old navy today and then going to f__AND__e to do an overnight . hooray for me !""",10,11,is the author of this tweet involved in the event going  ?,certNO,certNO,certNO,certYES,certNO,1,train
t3963_13_14,VBN,['set'],"""@selenagomez do not hate you (: your not your fault that @justinbieber is set on you ! but please understand .. we are fans and we get jealous""",13,14,is the author of this tweet involved in the event set  ?,certNO,certNO,certNO,certNO,certNO,0,train
t3963_3_4,VBP,['hate'],"""@selenagomez do not hate you (: your not your fault that @justinbieber is set on you ! but please understand .. we are fans and we get jealous""",3,4,is the author of this tweet involved in the event hate  ?,certNO,certNO,certNO,certNO,certNO,0,train
t3977_31_32,VBP,['willget'],"""sexy azz @RICCOBARRINO tweeted me but can i get a follow baby ??? and i got you i will let my folks know ... when is the new album ?? i willget""",31,32,is the author of this tweet involved in the event willget  ?,certNO,certNO,certNO,certNO,probYES,1,train
t3980_13_14,VBP,['listen'],"""@sfgiantsfan55 omg Todo Cabio has been my fav since like `07 i still listen to their CD all the time i want the new one . alejate de mi ...""",13,14,is the author of this tweet involved in the event listen  ?,certYES,certYES,probNO,probYES,probYES,1,train
t3980_5_6,VBN,['been'],"""@sfgiantsfan55 omg Todo Cabio has been my fav since like `07 i still listen to their CD all the time i want the new one . alejate de mi ...""",5,6,is the author of this tweet involved in the event been  ?,INV,INV,INV,INV,INV,0,train
t3984_8_9,VBN,['lost'],"""@shaikhamah oh yeah 30th . Sorry I am lost in time , my apologies m ( . _ . ) m""",8,9,is the author of this tweet involved in the event lost  ?,certYES,probYES,certNO,certNO,certNO,1,train
t3989_13_14,VBP,['frst'],"""@ShawanaA It did me t o.I was so sympathtic to her when I frst hrd this . When she blmd a AA for it realy pis'd me off . Someone copied her hoax""",13,14,is the author of this tweet involved in the event frst  ?,INV,INV,INV,INV,INV,0,train
t3996_1_2,VBP,['Love'],"""She Love Me Long Timeeeee""",1,2,is the author of this tweet involved in the event Love  ?,certNO,certNO,certNO,certNO,certNO,0,train
t3999_2_3,VBG,['giving'],"""@SheSo_Major they giving the nigga a realllllll hard time about it lmfaoo as they should and now his feelings are hurt ... i like him tho LMAO""",2,3,is the author of this tweet involved in the event giving  ?,certNO,certNO,certNO,certNO,certNO,0,train
t4006_8_9,VBP,['miss'],"""@shoeboxL Happy Birthday ! s/n what did I miss in Doc Lewis ' class today ? lol""",8,9,is the author of this tweet involved in the event miss  ?,certYES,certNO,certNO,certNO,certNO,0,train
t4007_0_1,VBG,['Shooting'],"""Shooting Jenny Sloan tomorrow .. If we were smart we'd plan a camshow together afterwards ..... Hmmmmmm""",0,1,is the author of this tweet involved in the event Shooting  ?,certNO,certNO,certNO,certYES,probYES,1,train
t4007_10_11,VBP,['plan'],"""Shooting Jenny Sloan tomorrow .. If we were smart we'd plan a camshow together afterwards ..... Hmmmmmm""",10,11,is the author of this tweet involved in the event plan  ?,certNO,certNO,certNO,probYES,probYES,1,train
t401_7_8,VBG,['waiting'],"""@Bieberlove96 oh I sooo am !! Lol waiting to see if he's gonna txt me back ! And it doesn't seem like it .""",7,8,is the author of this tweet involved in the event waiting  ?,certYES,probNO,certYES,certYES,probNO,1,train
t4015_17_18,VBG,['talking'],"""#shoutout to the nigga that just walked by me and I thought it was a white girl talking ..""",17,18,is the author of this tweet involved in the event talking  ?,certNO,certNO,certNO,certNO,certNO,0,train
t4015_6_7,VBN,['walked'],"""#shoutout to the nigga that just walked by me and I thought it was a white girl talking ..""",6,7,is the author of this tweet involved in the event walked  ?,certNO,certNO,certNO,certNO,certNO,0,train
